,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
12170,2,2,47,1,1945,4,24,1
12171,2,2,47,1,1945,7,18,2
12173,2,2,47,1,1946,3,1,10
12175,1,2,47,1,1946,8,30,11
12176,1,2,47,1,1946,8,30,11
12177,1,2,47,1,1947,4,11,1
12178,2,2,47,1,1947,6,19,2
12179,2,2,47,1,1947,8,11,11
12181,1,2,47,1,1948,4,22,10
12182,2,2,47,1,1948,8,31,2
12183,2,2,47,1,1948,8,31,2
12185,2,2,47,1,1949,2,17,1
12186,2,2,47,1,1949,6,10,2
12187,2,2,47,1,1949,11,15,11
12188,2,2,47,1,1950,1,24,2
12189,2,2,47,1,1955,4,15,10
12190,1,2,47,1,1955,8,1,10
12191,2,2,47,1,1955,8,1,10
12192,2,2,47,1,1955,9,15,2
12193,2,2,47,1,1957,3,15,1
12194,1,2,47,1,1957,5,6,1
12195,1,2,47,1,1959,6,15,1
12196,2,2,47,1,1960,11,7,2
12199,1,1,48,1,1838,3,28,1
12201,1,1,48,1,1838,4,28,1
12202,2,1,48,1,1840,11,13,44
12203,1,1,48,1,1843,12,8,10
12205,2,1,48,1,1846,11,30,1
12206,1,1,48,1,1850,12,28,1
12210,5,1,48,1,1854,1,5,1
12211,5,1,48,1,1854,1,5,1
12213,1,1,48,1,1855,6,29,10
12214,1,1,48,1,1855,6,29,1
12215,2,1,48,1,1855,10,5,1
12220,2,1,48,1,1856,11,21,1
12221,2,1,48,2,1858,3,5,1
12222,2,1,48,1,1859,1,27,1
12225,1,1,48,1,1860,3,25,1
12231,2,1,48,1,1862,7,25,10
12234,5,1,48,2,1863,11,13,10
12236,1,1,48,1,1864,4,30,1
12240,1,1,48,1,1869,4,2,10
12246,2,1,48,1,1871,12,15,1
12247,5,1,48,1,1871,12,22,1
12248,1,1,48,1,1872,5,24,10
12253,1,1,48,1,1873,4,14,10
12254,1,1,48,1,1873,4,14,10
12256,5,1,48,1,1874,8,7,10
12257,5,1,48,1,1874,8,7,10
12258,2,1,48,1,1874,8,7,1
12259,2,1,48,1,1874,8,17,1
12260,2,1,48,1,1875,4,30,1
12261,2,1,48,1,1875,4,30,2
12262,5,1,48,1,1875,6,26,1
12263,1,1,48,1,1875,10,9,1
12264,2,1,48,1,1876,8,11,2
12266,2,1,48,1,1876,11,3,1
12268,1,1,48,1,1877,4,27,10
12269,1,1,48,1,1878,5,17,1
12270,2,1,48,1,1878,5,31,2
12271,5,1,48,1,1878,6,28,1
12274,3,1,48,1,1878,8,30,10
12275,2,1,48,1,1878,8,30,10
12276,1,1,48,1,1878,9,23,1
12277,1,1,48,1,1878,10,11,1
12278,5,1,48,1,1878,11,21,1
12279,2,1,48,1,1878,12,14,1
12280,2,1,48,1,1878,12,14,1
12282,2,1,48,1,1879,5,2,1
12283,5,1,48,1,1879,7,7,10
12285,1,1,48,1,1879,8,8,10
12286,2,1,48,1,1879,8,22,2
12288,3,1,48,1,1879,9,12,1
12290,1,1,48,1,1879,11,14,1
12291,1,1,48,1,1879,11,21,1
12292,1,1,48,1,1879,11,21,1
12293,5,1,48,1,1879,11,28,1
12294,1,1,48,1,1880,3,19,1
12296,2,1,48,1,1880,3,26,1
12298,1,1,48,1,1880,4,30,1
12299,2,1,48,1,1880,5,7,2
12300,2,1,48,1,1880,6,11,1
12302,1,1,48,1,1880,7,2,1
12303,1,1,48,1,1880,8,20,1
12304,2,1,48,1,1880,8,27,1
12305,1,1,48,1,1880,8,27,2
12306,2,1,48,1,1880,11,12,1
12307,2,1,48,1,1881,7,1,10
12308,2,1,48,1,1881,7,28,1
12310,1,1,48,1,1881,10,28,10
12311,1,1,48,1,1882,2,2,10
12312,2,1,48,1,1882,2,17,11
12313,5,1,48,1,1882,6,9,1
12314,2,1,48,1,1882,8,11,1
12315,2,1,48,1,1882,8,18,1
12316,2,1,48,1,1882,8,21,2
12317,2,1,48,1,1883,1,5,1
12318,1,1,48,1,1883,3,23,1
12319,2,1,48,1,1883,4,23,1
12320,1,1,48,1,1883,7,5,2
12321,2,1,48,1,1883,7,6,2
12322,2,1,48,1,1883,10,19,10
12323,5,1,48,1,1883,12,14,10
12325,2,1,48,1,1884,3,7,1
12326,2,1,48,1,1884,6,6,1
12327,2,1,48,1,1884,10,31,2
12328,2,1,48,1,1885,1,23,1
12329,2,1,48,1,1885,5,22,1
12330,2,1,48,1,1885,5,29,1
12331,5,1,48,1,1885,8,14,1
12332,5,1,48,1,1885,8,14,10
12334,2,1,48,1,1886,1,15,1
12335,5,1,48,1,1886,1,15,1
12336,1,1,48,1,1886,3,19,1
12337,2,1,48,1,1886,3,31,1
12338,5,1,48,1,1886,4,17,10
12339,2,1,48,1,1886,5,8,1
12340,2,1,48,1,1886,9,10,1
12342,2,1,48,1,1887,10,14,10
12343,2,1,48,1,1887,10,15,1
12344,5,1,48,1,1887,12,9,1
12345,2,1,48,1,1888,4,13,1
12346,1,1,48,1,1888,5,26,1
12347,2,1,48,1,1888,7,16,1
12348,2,1,48,1,1888,8,31,1
12349,2,1,48,1,1888,9,29,1
12351,5,1,48,1,1888,12,7,1
12353,2,1,48,1,1888,12,28,1
12356,1,1,48,1,1889,8,23,1
12357,5,1,48,1,1889,11,1,1
12358,2,1,48,1,1890,6,6,10
12359,2,1,48,1,1890,6,6,10
12360,2,1,48,1,1890,6,6,10
12361,2,1,48,1,1891,1,9,1
12362,2,1,48,1,1891,3,6,10
12363,2,1,48,1,1891,3,27,1
12365,2,1,48,1,1891,7,31,1
12366,1,1,48,1,1891,9,18,10
12367,1,1,48,1,1891,9,29,10
12368,1,1,48,1,1891,9,29,10
12369,2,1,48,1,1891,10,9,1
12370,2,1,48,1,1891,10,9,1
12371,2,1,48,1,1891,10,30,1
12372,1,1,48,1,1891,11,20,1
12373,5,1,48,1,1891,11,27,1
12374,5,1,48,1,1891,12,10,1
12377,2,1,48,1,1892,6,10,11
12378,2,1,48,1,1892,6,11,1
12379,2,1,48,1,1892,6,24,1
12381,2,1,48,1,1892,7,15,11
12382,2,1,48,1,1892,7,26,1
12383,2,1,48,1,1892,8,12,1
12384,2,1,48,1,1892,10,14,1
12385,5,1,48,1,1892,11,25,2
12386,2,1,48,1,1892,11,25,1
12387,1,1,48,1,1893,2,23,10
12389,2,1,48,1,1893,4,28,2
12390,2,1,48,1,1893,4,28,2
12391,2,1,48,1,1893,4,28,2
12392,1,1,48,1,1893,5,12,1
12393,1,1,48,1,1893,5,12,1
12394,2,1,48,1,1893,6,9,1
12397,1,1,48,1,1893,8,4,1
12398,2,1,48,1,1893,11,17,1
12399,2,1,48,1,1893,12,8,1
12400,2,1,48,1,1894,1,12,2
12401,1,1,48,1,1894,3,30,1
12402,5,1,48,1,1894,3,30,1
12403,2,1,48,1,1894,3,30,2
12404,1,1,48,1,1894,5,24,10
12405,2,1,48,1,1894,5,25,1
12406,1,1,48,1,1894,9,28,1
12407,1,1,48,1,1894,9,28,1
12408,2,1,48,1,1895,1,11,2
12410,2,1,48,1,1895,4,12,10
12411,1,1,48,1,1895,8,2,10
12412,1,1,48,1,1895,9,13,10
12413,2,1,48,1,1895,10,11,10
12414,1,1,48,1,1895,10,14,1
12415,2,1,48,1,1895,10,25,10
12416,2,1,48,1,1895,10,25,1
12417,2,1,48,1,1895,12,17,1
12418,2,1,48,1,1896,3,18,1
12420,2,1,48,1,1896,3,20,1
12421,2,1,48,1,1896,3,27,1
12422,2,1,48,1,1896,5,20,10
12423,2,1,48,1,1896,5,20,10
12425,1,1,48,1,1896,6,26,10
12426,2,1,48,1,1896,7,3,1
12428,2,1,48,1,1896,9,4,10
12429,2,1,48,1,1896,9,4,10
12431,2,1,48,1,1897,4,2,2
12432,2,1,48,1,1897,5,28,1
12433,1,1,48,1,1897,6,25,1
12434,2,1,48,1,1897,7,9,1
12435,5,1,48,1,1897,7,30,11
12436,2,1,48,1,1898,2,18,1
12437,1,1,48,1,1898,5,27,1
12438,1,1,48,1,1898,6,10,1
12439,2,1,48,1,1898,9,2,11
12440,2,1,48,1,1898,10,7,1
12441,1,1,48,1,1898,10,20,1
12442,2,1,48,1,1898,10,28,2
12443,2,1,48,1,1898,10,28,1
12445,2,1,48,1,1898,12,2,1
12446,1,1,48,1,1899,1,13,2
12447,2,1,48,1,1899,3,16,1
12448,2,1,48,1,1899,3,24,10
12449,2,1,48,1,1899,3,31,1
12450,2,1,48,1,1899,4,28,2
12451,1,1,48,1,1899,5,4,10
12452,2,1,48,1,1899,7,20,10
12453,1,1,48,1,1899,7,28,10
12454,2,1,48,1,1899,10,27,1
12455,1,1,48,1,1899,10,27,1
12456,2,1,48,1,1899,10,27,19
12457,1,1,48,1,1899,11,10,1
12459,2,1,48,1,1900,1,12,2
12460,5,1,48,1,1900,1,6,1
12461,5,1,48,1,1900,1,6,1
12463,2,1,48,1,1900,3,16,2
12464,2,1,48,1,1900,3,23,1
12466,2,1,48,1,1900,4,16,1
12468,2,1,48,1,1900,6,18,1
12469,1,1,48,1,1900,7,27,1
12471,5,1,48,1,1901,8,2,1
12472,1,1,48,1,1901,10,22,10
12474,2,1,48,1,1902,1,10,1
12475,1,1,48,1,1902,1,31,10
12476,2,1,48,1,1902,4,19,2
12477,5,1,48,1,1902,6,2,1
12478,2,1,48,1,1902,8,15,10
12479,5,1,48,1,1902,9,19,2
12480,2,1,48,1,1902,10,16,11
12481,2,1,48,1,1902,12,13,1
12483,2,1,48,1,1903,5,14,1
12484,2,1,48,1,1903,5,23,2
12485,1,1,48,1,1903,5,29,1
12487,2,1,48,1,1903,6,30,1
12488,5,1,48,1,1903,12,4,2
12489,2,1,48,1,1904,2,12,1
12490,2,1,48,1,1904,3,25,1
12491,2,1,48,1,1904,4,25,1
12493,5,1,48,1,1904,6,16,1
12494,5,1,48,1,1904,12,23,1
12496,1,1,48,1,1905,3,22,10
12497,2,1,48,1,1905,3,31,1
12498,1,1,48,1,1905,5,12,10
12499,2,1,48,1,1905,5,19,1
12500,2,1,48,1,1905,9,1,1
12502,1,1,48,1,1906,3,30,1
12503,1,1,48,1,1906,6,29,1
12504,2,1,48,1,1906,7,12,10
12506,2,1,48,1,1906,11,21,1
12508,5,1,48,1,1907,1,4,1
12509,2,1,48,1,1907,2,14,1
12510,2,1,48,1,1907,4,2,11
12512,2,1,48,1,1907,11,7,10
12514,1,1,48,1,1908,5,29,10
12516,2,1,48,1,1908,6,28,11
12517,2,1,48,1,1908,7,31,10
12520,2,1,48,1,1909,2,12,2
12521,2,1,48,1,1909,2,25,10
12522,2,1,48,1,1909,5,14,1
12523,5,1,48,1,1909,6,11,2
12524,2,1,48,1,1909,7,2,1
12525,2,1,48,1,1909,9,3,1
12526,2,1,48,1,1909,10,1,1
12527,2,1,48,1,1909,10,1,11
12528,2,1,48,1,1909,10,22,1
12529,1,1,48,1,1909,12,17,1
12530,2,1,48,1,1910,2,26,1
12532,2,1,48,1,1910,5,14,10
12533,1,1,48,1,1910,6,3,10
12534,2,1,48,1,1910,6,24,1
12535,2,1,48,1,1910,7,8,1
12536,2,1,48,1,1910,7,8,10
12537,2,1,48,1,1912,1,30,2
12538,2,1,48,1,1912,2,16,2
12539,1,1,48,1,1912,3,15,10
12540,2,1,48,1,1912,3,29,1
12541,2,1,48,1,1912,4,13,1
12543,2,1,48,1,1912,8,9,1
12544,2,1,48,1,1912,8,9,1
12546,2,1,48,1,1912,11,29,10
12547,2,1,48,1,1913,1,10,10
12548,2,1,48,1,1913,4,21,10
12549,5,1,48,1,1913,5,2,11
12551,1,1,48,1,1913,6,28,1
12552,2,1,48,1,1913,8,1,1
12553,2,1,48,1,1913,8,7,10
12554,2,1,48,1,1913,8,7,10
12555,2,1,48,1,1914,3,9,1
12556,5,1,48,1,1914,5,11,1
12557,5,1,48,1,1914,8,14,1
12559,5,1,48,1,1915,2,1,1
12560,2,1,48,1,1915,2,19,1
12561,2,1,48,1,1915,2,26,2
12562,5,1,48,1,1915,3,3,1
12563,5,1,48,1,1915,4,15,1
12564,2,1,48,1,1915,4,17,1
12565,2,1,48,1,1915,7,2,10
12566,2,1,48,1,1916,1,7,1
12567,2,1,48,1,1916,2,1,1
12568,2,1,48,1,1916,2,13,10
12569,2,1,48,1,1916,3,11,2
12570,1,1,48,1,1916,4,29,1
12571,5,1,48,1,1916,5,19,1
12572,5,1,48,1,1916,5,19,1
12573,2,1,48,1,1916,10,18,10
12575,1,1,48,1,1918,5,24,2
12576,1,1,48,1,1918,5,24,2
12578,2,1,48,1,1918,8,23,1
12580,1,1,48,1,1918,11,8,1
12582,2,1,48,1,1921,3,18,27
12583,2,1,48,1,1921,7,21,1
12584,5,1,48,1,1921,7,21,1
12585,1,1,48,1,1922,4,14,10
12586,1,1,48,1,1922,9,22,1
12587,1,1,48,1,1923,4,7,10
12588,2,1,48,1,1923,7,20,10
12589,2,1,48,1,1923,7,30,19
12590,2,1,48,1,1923,8,31,1
12592,2,2,48,1,1924,2,8,1
12595,2,2,48,1,1924,2,8,1
12596,2,2,48,1,1924,3,28,1
12597,2,2,48,1,1924,3,28,1
12598,2,2,48,1,1924,4,4,1
12599,2,2,48,1,1924,4,17,1
12600,2,2,48,1,1924,5,22,1
12601,5,2,48,1,1924,5,23,1
12602,2,2,48,1,1924,6,9,2
12603,2,2,48,1,1924,10,10,1
12604,1,2,48,1,1925,4,3,1
12605,2,2,48,1,1925,6,5,10
12606,2,2,48,1,1925,7,3,2
12607,2,2,48,1,1925,7,3,2
12608,2,2,48,1,1925,7,17,1
12609,1,2,48,1,1925,8,7,1
12610,2,2,48,1,1926,1,1,2
12611,5,2,48,1,1926,1,9,10
12612,2,2,48,1,1926,3,12,2
12613,2,2,48,1,1926,4,6,1
12614,2,2,48,1,1926,4,6,1
12616,2,2,48,1,1926,5,3,1
12617,2,2,48,1,1926,5,14,10
12618,2,2,48,1,1926,7,9,10
12619,2,2,48,1,1927,2,18,1
12620,2,2,48,1,1927,3,17,10
12621,2,2,48,1,1927,5,20,2
12622,1,2,48,1,1927,8,12,1
12623,2,2,48,1,1927,8,22,2
12624,2,2,48,1,1927,9,23,23
12625,2,2,48,1,1927,9,26,10
12626,1,2,48,1,1927,11,5,10
12627,2,2,48,1,1928,2,10,1
12628,1,2,48,1,1928,2,10,1
12629,2,2,48,1,1928,4,12,1
12630,2,2,48,1,1928,6,1,10
12631,2,2,48,1,1928,8,3,1
12632,5,2,48,1,1928,9,7,27
12633,5,2,48,1,1928,9,7,27
12634,2,2,48,1,1928,9,28,1
12635,2,2,48,1,1928,9,28,1
12636,1,2,48,1,1929,1,11,10
12637,2,2,48,1,1929,4,12,1
12638,1,2,48,1,1929,4,19,10
12639,2,2,48,1,1929,4,27,2
12640,2,2,48,1,1929,5,24,15
12641,1,2,48,1,1929,6,20,10
12642,2,2,48,1,1929,7,25,2
12643,1,2,48,1,1929,8,2,24
12644,1,2,48,1,1929,9,5,1
12645,1,2,48,1,1929,11,29,2
12646,1,2,48,1,1929,12,19,2
12647,2,2,48,1,1930,3,13,10
12648,2,2,48,1,1930,5,22,1
12649,1,2,48,1,1930,6,6,10
12650,2,2,48,1,1930,8,8,2
12651,2,2,48,1,1930,8,22,1
12652,2,2,48,1,1930,9,12,11
12653,1,2,48,1,1930,10,17,1
12654,5,2,48,1,1930,11,7,1
12655,1,2,48,1,1930,11,28,1
12656,1,2,48,1,1931,4,24,2
12657,5,2,48,1,1931,6,19,1
12658,2,2,48,1,1931,7,24,2
12659,2,2,48,1,1931,7,28,2
12660,1,2,48,1,1931,8,14,1
12661,5,2,48,1,1931,10,30,1
12662,5,2,48,1,1931,10,30,1
12663,3,2,48,1,1931,11,30,11
12664,2,2,48,1,1931,12,18,2
12665,1,2,48,1,1931,12,18,1
12666,1,2,48,1,1932,1,8,10
12667,2,2,48,1,1932,1,8,1
12668,2,2,48,1,1932,4,1,10
12670,2,2,48,1,1932,6,5,10
12671,5,2,48,1,1932,6,10,1
12672,2,2,48,1,1932,7,28,2
12676,2,2,48,1,1933,4,7,1
12677,2,2,48,1,1933,8,18,19
12678,2,2,48,1,1933,11,20,1
12679,5,2,48,1,1933,12,12,1
12681,2,2,48,1,1933,12,19,2
12682,2,2,48,1,1933,12,29,10
12683,2,2,48,1,1933,12,29,10
12684,1,2,48,1,1933,12,29,10
12685,1,2,48,1,1934,1,18,2
12686,2,2,48,1,1934,2,2,10
12687,2,2,48,1,1934,2,9,10
12688,2,2,48,1,1934,2,9,11
12689,2,2,48,1,1934,2,9,11
12690,2,2,48,1,1934,4,6,2
12691,1,2,48,1,1934,4,27,10
12692,2,2,48,1,1934,5,1,10
12693,2,2,48,1,1934,6,1,1
12694,1,2,48,1,1934,9,28,1
12695,2,2,48,1,1934,11,19,1
12696,2,2,48,1,1934,11,23,1
12697,1,2,48,1,1935,1,25,1
12698,1,2,48,1,1935,2,1,1
12699,1,2,48,1,1935,2,15,1
12700,2,2,48,1,1935,3,19,10
12701,2,2,48,1,1935,4,2,10
12702,1,2,48,1,1935,4,19,1
12703,1,2,48,1,1935,5,10,1
12704,1,2,48,1,1935,5,10,1
12705,2,2,48,1,1935,6,7,2
12706,1,2,48,1,1935,6,12,27
12707,1,2,48,1,1935,6,12,1
12708,1,2,48,1,1935,7,12,1
12709,2,2,48,1,1935,8,14,1
12710,2,2,48,1,1935,8,16,10
12711,1,2,48,1,1935,8,23,10
12712,2,2,48,1,1935,8,30,1
12713,1,2,48,1,1935,9,6,1
12714,1,2,48,1,1935,11,25,1
12715,1,2,48,1,1935,12,6,1
12716,1,2,48,1,1935,12,31,1
12717,2,2,48,1,1936,1,3,1
12718,2,2,48,1,1936,1,10,10
12719,1,2,48,1,1936,5,4,1
12720,2,2,48,1,1936,5,29,2
12721,2,2,48,1,1936,5,30,10
12722,1,2,48,1,1936,6,5,10
12724,5,2,48,1,1936,6,23,2
12726,2,2,48,1,1936,7,10,10
12727,1,2,48,1,1936,7,10,10
12728,1,2,48,1,1936,7,20,10
12729,5,2,48,1,1936,10,23,1
12730,2,2,48,1,1936,10,23,1
12731,1,2,48,1,1937,5,28,1
12732,2,2,48,1,1937,5,30,10
12733,2,2,48,1,1937,6,4,1
12734,1,2,48,1,1937,6,4,10
12735,1,2,48,1,1937,7,2,1
12736,2,2,48,1,1937,7,9,2
12737,1,2,48,1,1937,7,30,11
12738,1,2,48,1,1937,8,20,1
12739,2,2,48,1,1938,1,14,10
12740,2,2,48,1,1938,3,15,1
12741,2,2,48,1,1938,3,31,2
12742,2,2,48,1,1938,4,29,1
12743,1,2,48,1,1938,4,30,1
12744,2,2,48,1,1938,5,6,2
12745,2,2,48,1,1938,5,6,15
12746,1,2,48,1,1938,5,10,10
12747,2,2,48,1,1938,5,31,1
12748,2,2,48,1,1938,6,3,1
12749,2,2,48,1,1938,6,17,2
12750,2,2,48,1,1938,6,17,2
12751,2,2,48,1,1938,7,29,1
12752,1,2,48,1,1938,8,2,10
12753,5,2,48,1,1938,8,19,10
12754,1,2,48,1,1938,8,19,1
12755,5,2,48,1,1938,10,28,10
12756,2,2,48,1,1938,12,16,2
12757,2,2,48,1,1939,3,6,10
12758,2,2,48,1,1939,4,10,1
12759,5,2,48,1,1939,4,15,11
12760,5,2,48,1,1939,4,23,1
12761,2,2,48,1,1939,4,23,27
12762,2,2,48,1,1939,5,7,2
12763,2,2,48,1,1939,5,19,2
12764,2,2,48,1,1939,5,21,1
12765,2,2,48,1,1939,6,26,1
12766,2,2,48,1,1939,6,30,2
12767,5,2,48,1,1939,12,16,1
12768,2,2,48,1,1939,12,19,1
12769,1,2,48,1,1940,3,18,1
12770,2,2,48,1,1940,3,31,1
12772,2,2,48,1,1940,4,28,10
12774,1,2,48,1,1940,6,7,10
12775,5,2,48,1,1940,6,9,11
12776,2,2,48,1,1940,8,30,2
12777,2,2,48,1,1941,2,21,2
12778,5,2,48,1,1941,2,21,11
12780,2,2,48,1,1941,6,6,11
12781,1,2,48,1,1941,8,24,1
12782,2,2,48,1,1941,12,28,2
12783,2,2,48,1,1942,1,28,19
12784,2,2,48,1,1942,2,15,2
12785,2,2,48,1,1942,2,22,2
12786,2,2,48,1,1942,3,22,10
12787,1,2,48,1,1942,5,8,10
12788,2,2,48,1,1942,5,16,10
12789,1,2,48,1,1942,6,15,1
12790,2,2,48,1,1942,7,5,1
12791,2,2,48,1,1942,7,29,27
12792,2,2,48,1,1942,8,1,2
12793,5,2,48,1,1942,8,8,1
12794,2,2,48,1,1942,9,2,1
12795,1,2,48,1,1943,2,19,1
12796,2,2,48,1,1943,7,21,10
12797,1,2,48,1,1943,9,3,1
12798,5,2,48,1,1943,10,29,1
12799,1,2,48,1,1944,4,16,10
12800,5,2,48,1,1944,5,2,1
12801,2,2,48,1,1944,7,9,10
12803,1,2,48,1,1944,7,30,1
12806,1,2,48,1,1944,12,19,1
12807,2,2,48,1,1944,12,31,2
12809,2,2,48,1,1945,3,25,10
12810,2,2,48,1,1945,7,7,10
12811,2,2,48,1,1945,9,2,2
12812,2,2,48,1,1946,1,18,1
12813,2,2,48,1,1946,6,28,19
12814,2,2,48,1,1946,7,19,1
12815,2,2,48,1,1946,8,8,2
12816,5,2,48,1,1946,9,1,23
12817,2,2,48,1,1946,9,1,2
12818,2,2,48,1,1947,3,21,1
12819,2,2,48,1,1947,4,1,1
12820,2,2,48,1,1947,5,2,27
12821,2,2,48,1,1947,5,29,10
12822,2,2,48,1,1947,6,2,10
12823,2,2,48,1,1947,6,7,1
12824,2,2,48,1,1947,6,26,10
12825,2,2,48,1,1947,9,5,1
12826,2,2,48,1,1947,9,12,10
12828,1,2,48,1,1948,1,2,1
12829,1,2,48,1,1948,2,4,10
12830,1,2,48,1,1948,3,28,10
12832,2,2,48,1,1948,4,25,2
12833,1,2,48,1,1948,7,9,1
12836,1,2,48,1,1948,8,20,1
12837,2,2,48,1,1948,8,24,2
12839,2,2,48,1,1949,2,1,2
12840,2,2,48,1,1949,2,13,10
12841,2,2,48,1,1949,2,21,10
12842,1,2,48,1,1949,4,16,10
12843,2,2,48,1,1949,8,10,1
12845,2,2,48,1,1949,8,14,1
12846,2,2,48,1,1949,9,11,2
12847,2,2,48,1,1950,1,29,23
12849,1,2,48,1,1950,2,9,1
12850,2,2,48,1,1950,4,5,10
12851,2,2,48,1,1950,4,5,10
12852,2,2,48,1,1950,5,3,1
12853,2,2,48,1,1950,5,17,2
12854,1,2,48,1,1950,6,2,10
12856,2,2,48,1,1950,6,14,1
12857,1,2,48,1,1950,6,21,2
12858,2,2,48,1,1950,6,30,2
12859,2,2,48,1,1950,12,29,2
12860,2,2,48,1,1951,1,13,2
12862,1,2,48,1,1951,3,14,1
12863,1,2,48,1,1951,3,21,2
12864,2,2,48,1,1951,6,27,2
12866,2,2,48,1,1951,7,16,1
12867,2,2,48,1,1951,9,5,2
12868,2,2,48,1,1951,9,5,2
12869,1,2,48,1,1951,9,5,2
12870,1,2,48,1,1951,9,25,1
12871,1,2,48,1,1951,10,9,1
12872,2,2,48,1,1951,12,8,10
12873,2,2,48,1,1952,1,8,2
12875,1,2,48,1,1952,4,9,1
12878,2,2,48,1,1952,6,4,10
12879,1,2,48,1,1952,7,10,2
12880,2,2,48,1,1952,8,8,2
12881,2,2,48,1,1952,10,28,10
12882,2,2,48,1,1952,12,2,1
12883,1,2,48,1,1953,2,4,10
12884,1,2,48,1,1953,2,6,1
12885,1,2,48,1,1953,3,21,2
12886,1,2,48,1,1953,6,10,1
12887,2,2,48,1,1953,10,7,2
12889,1,2,48,1,1954,3,19,2
12891,2,2,48,1,1954,4,23,2
12892,2,2,48,1,1954,6,24,2
12893,2,2,48,1,1954,7,14,1
12894,2,2,48,1,1954,7,17,10
12895,1,2,48,1,1954,8,30,1
12896,2,2,48,1,1954,9,29,10
12897,1,2,48,1,1955,1,12,1
12898,1,2,48,1,1955,5,20,2
12899,1,2,48,1,1955,6,8,1
12900,2,2,48,1,1955,8,18,2
12901,1,2,48,1,1956,1,4,1
12902,2,2,48,1,1956,1,24,2
12903,2,2,48,1,1956,5,12,19
12904,2,2,48,1,1956,6,8,1
12905,2,2,48,1,1956,8,23,2
12906,2,2,48,1,1956,8,30,2
12907,1,2,48,1,1956,10,30,10
12909,2,2,48,1,1957,1,4,1
12910,1,2,48,1,1957,4,4,1
12911,1,2,48,1,1957,4,24,1
12912,1,2,48,1,1957,8,21,1
12914,1,2,48,1,1958,2,6,10
12915,2,2,48,1,1958,3,6,2
12916,2,2,48,1,1958,6,11,15
12917,2,2,48,1,1958,6,20,2
12918,1,2,48,1,1958,7,25,11
12919,2,2,48,1,1958,9,19,1
12920,2,2,48,1,1959,2,4,11
12923,2,2,48,1,1960,3,5,2
12924,1,2,48,1,1960,4,28,10
12925,2,2,48,1,1960,5,26,2
12927,2,2,48,1,1960,7,15,11
12928,2,2,48,1,1960,8,12,1
12929,5,2,48,1,1960,8,27,11
12930,2,2,48,1,1960,11,30,2
12933,1,2,48,1,1961,11,9,1
12934,1,2,48,1,1962,1,10,2
12935,2,2,48,1,1962,1,11,10
12936,1,2,48,1,1962,3,20,10
12937,2,2,48,1,1962,4,19,1
12938,2,2,48,1,1962,5,16,15
12939,1,2,48,1,1962,5,23,1
12940,1,2,48,1,1962,7,18,1
12941,2,2,48,1,1962,9,5,10
12942,2,2,48,1,1962,10,6,2
12943,2,2,48,1,1963,1,3,2
12944,2,2,48,1,1963,1,20,2
12945,1,2,48,1,1963,2,20,10
12946,2,2,48,1,1963,3,31,23
12948,2,2,48,1,1964,3,11,1
12949,2,2,48,1,1964,4,26,2
12950,2,2,48,1,1964,5,7,19
12951,2,2,48,1,1964,7,30,10
12990,3,1,49,1,1854,9,15,1
12991,3,1,49,1,1854,9,15,1
12992,1,1,49,1,1859,10,28,1
12993,1,4,49,1,1861,9,21,1
12995,1,4,49,1,1869,1,29,10
12997,1,4,49,1,1879,5,16,1
12998,1,4,49,1,1887,8,11,10
12999,1,4,49,1,1894,9,14,1
13000,1,1,49,1,1896,10,9,1
13001,1,4,49,1,1896,12,15,1
13002,1,4,49,1,1903,11,20,1
13003,1,4,49,1,1904,4,22,1
13004,1,4,49,1,1912,4,30,10
13005,1,4,49,1,1912,5,22,23
13006,1,4,49,1,1912,9,26,10
13007,1,4,49,1,1912,10,24,10
13008,1,4,49,1,1913,2,20,10
13009,1,4,49,1,1915,11,19,10
13010,1,4,49,1,1918,5,24,1
13011,1,4,49,1,1919,12,19,1
13012,1,4,49,1,1922,1,20,1
13013,1,4,49,1,1922,6,9,1
13014,1,4,49,1,1923,8,31,1
13015,1,4,49,1,1924,1,18,1
13017,5,4,49,1,1925,5,15,1
13018,1,4,49,1,1926,1,15,1
13019,2,4,49,1,1926,2,5,11
13020,1,4,49,1,1936,7,10,1
13021,1,4,49,1,1938,10,31,10
13022,1,4,49,1,1942,7,30,10
13023,1,4,49,1,1943,2,4,1
13024,1,4,49,1,1944,6,19,1
13025,1,4,49,1,1945,7,13,10
13026,5,4,49,1,1951,9,10,10
13027,1,4,49,1,1951,9,29,11
13028,1,4,49,1,1955,7,1,1
13029,1,4,49,1,1956,5,11,10
13030,1,4,49,1,1956,5,11,10
13031,1,1,49,1,1958,6,7,10
13032,1,4,49,1,1960,3,30,1
13036,1,1,50,1,1778,6,11,7
13037,1,1,50,1,1808,11,11,1
13038,1,1,50,1,1818,2,13,1
13039,2,1,50,1,1820,1,14,1
13040,1,1,50,1,1839,2,6,1
13041,1,1,50,1,1864,1,20,1
13042,1,1,50,1,1864,1,20,1
13043,1,1,50,1,1868,3,21,1
13044,1,1,50,1,1869,6,25,10
13045,1,1,50,1,1871,1,20,10
13046,1,1,50,1,1879,3,14,1
13047,1,1,50,1,1879,4,10,10
13048,1,1,50,1,1879,11,28,1
13049,1,1,50,1,1880,4,2,1
13050,1,1,50,1,1881,2,25,1
