,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
3439,Black,Electrocution,Georgia,Male,1936,4,10,2
3440,Black,Electrocution,Georgia,Male,1936,8,6,10
3441,Black,Electrocution,Georgia,Male,1936,8,21,10
3442,Black,Electrocution,Georgia,Male,1936,8,21,10
3443,Black,Electrocution,Georgia,Male,1936,11,12,2
3444,Black,Electrocution,Georgia,Male,1936,12,4,1
3445,Black,Electrocution,Georgia,Male,1936,12,31,1
3446,Black,Electrocution,Georgia,Male,1937,2,24,1
3447,Black,Electrocution,Georgia,Male,1937,4,19,10
3448,Black,Electrocution,Georgia,Male,1937,5,14,1
3449,White,Electrocution,Georgia,Male,1937,5,21,27
3451,Black,Electrocution,Georgia,Male,1937,5,24,1
3452,Black,Electrocution,Georgia,Male,1937,5,28,1
3453,Black,Electrocution,Georgia,Male,1937,6,14,2
3454,Black,Electrocution,Georgia,Male,1937,6,18,10
3455,White,Electrocution,Georgia,Male,1937,6,18,1
3456,Black,Electrocution,Georgia,Male,1937,6,25,1
3457,Black,Electrocution,Georgia,Male,1937,7,9,1
3458,White,Electrocution,Georgia,Male,1937,7,30,1
3459,White,Electrocution,Georgia,Male,1937,8,13,1
3460,Black,Electrocution,Georgia,Male,1937,9,29,1
3461,Black,Electrocution,Georgia,Male,1937,12,27,1
3462,Black,Electrocution,Georgia,Male,1938,5,6,10
3463,Black,Electrocution,Georgia,Male,1938,5,13,10
3464,White,Electrocution,Georgia,Male,1938,6,17,2
3465,Black,Electrocution,Georgia,Male,1938,10,28,1
3466,Black,Electrocution,Georgia,Male,1938,10,28,1
3467,Black,Electrocution,Georgia,Male,1938,11,4,1
3468,Black,Electrocution,Georgia,Male,1938,11,10,1
3469,Black,Electrocution,Georgia,Male,1938,11,25,2
3470,Black,Electrocution,Georgia,Male,1938,11,30,2
3471,Black,Electrocution,Georgia,Male,1938,12,9,10
3472,Black,Electrocution,Georgia,Male,1938,12,9,1
3473,Black,Electrocution,Georgia,Male,1938,12,9,10
3474,Black,Electrocution,Georgia,Male,1938,12,9,1
3475,Black,Electrocution,Georgia,Male,1938,12,9,1
3476,Black,Electrocution,Georgia,Male,1938,12,9,1
3478,White,Electrocution,Georgia,Male,1939,6,23,1
3480,White,Electrocution,Georgia,Male,1939,7,26,1
3481,Black,Electrocution,Georgia,Male,1939,8,4,10
3482,Black,Electrocution,Georgia,Male,1939,9,29,1
3483,Black,Electrocution,Georgia,Male,1939,11,17,10
3484,Black,Electrocution,Georgia,Male,1939,11,21,1
3485,Black,Electrocution,Georgia,Male,1940,2,9,1
3486,Black,Electrocution,Georgia,Male,1940,2,9,1
3487,Black,Electrocution,Georgia,Male,1940,3,22,1
3488,Black,Electrocution,Georgia,Male,1940,5,17,1
3489,Black,Electrocution,Georgia,Male,1940,8,16,2
3490,Black,Electrocution,Georgia,Male,1940,8,16,2
3491,Black,Electrocution,Georgia,Male,1940,8,23,15
3492,Black,Electrocution,Georgia,Male,1940,8,23,1
3494,Black,Electrocution,Georgia,Male,1940,10,18,2
3495,Black,Electrocution,Georgia,Male,1940,11,8,10
3496,Black,Electrocution,Georgia,Male,1940,12,13,1
3497,Black,Electrocution,Georgia,Male,1940,12,13,10
3498,Black,Electrocution,Georgia,Male,1940,12,27,1
3499,Black,Electrocution,Georgia,Male,1941,1,3,10
3500,Black,Electrocution,Georgia,Male,1941,1,3,10
3501,Black,Electrocution,Georgia,Male,1941,5,12,2
3502,Black,Electrocution,Georgia,Male,1941,5,23,10
3503,Black,Electrocution,Georgia,Male,1941,5,23,1
3504,Black,Electrocution,Georgia,Male,1941,10,10,2
3505,Black,Electrocution,Georgia,Male,1942,1,30,2
3506,Black,Electrocution,Georgia,Male,1942,1,31,1
3507,Black,Electrocution,Georgia,Male,1942,2,6,1
3509,White,Electrocution,Georgia,Male,1942,3,11,1
3510,White,Electrocution,Georgia,Male,1942,5,15,1
3511,Black,Electrocution,Georgia,Male,1942,7,2,1
3512,Black,Electrocution,Georgia,Male,1942,7,10,1
3513,Black,Electrocution,Georgia,Male,1942,10,16,11
3514,White,Electrocution,Georgia,Male,1942,10,16,1
3515,Black,Electrocution,Georgia,Male,1942,11,26,1
3516,Black,Electrocution,Georgia,Male,1943,1,15,1
3518,White,Electrocution,Georgia,Male,1943,3,12,1
3519,Black,Electrocution,Georgia,Male,1943,3,26,2
3520,Black,Electrocution,Georgia,Male,1943,5,28,11
3521,White,Electrocution,Georgia,Male,1943,5,28,1
3522,Black,Electrocution,Georgia,Male,1943,6,10,2
3523,Black,Electrocution,Georgia,Male,1943,7,19,1
3524,Black,Electrocution,Georgia,Male,1943,8,10,2
3525,White,Electrocution,Georgia,Male,1943,8,20,1
3526,Black,Electrocution,Georgia,Male,1943,8,20,10
3527,Black,Electrocution,Georgia,Male,1943,8,20,10
3528,Black,Electrocution,Georgia,Male,1943,8,20,1
3529,Black,Electrocution,Georgia,Male,1943,9,24,1
3530,Black,Electrocution,Georgia,Male,1943,10,22,1
3532,Black,Electrocution,Georgia,Male,1943,12,11,1
3533,Black,Electrocution,Georgia,Male,1943,12,31,1
3534,Black,Electrocution,Georgia,Male,1944,1,5,2
3535,White,Electrocution,Georgia,Male,1944,1,7,10
3536,Black,Electrocution,Georgia,Male,1944,2,3,2
3537,Black,Electrocution,Georgia,Male,1944,3,7,23
3538,Black,Electrocution,Georgia,Male,1944,3,17,1
3539,Black,Electrocution,Georgia,Male,1944,4,7,1
3540,Black,Electrocution,Georgia,Male,1944,4,28,2
3541,Black,Electrocution,Georgia,Male,1944,4,28,2
3542,Black,Electrocution,Georgia,Male,1944,5,25,1
3543,White,Electrocution,Georgia,Male,1944,7,28,2
3544,Black,Electrocution,Georgia,Male,1945,1,19,1
3545,Black,Electrocution,Georgia,Male,1945,1,19,1
3546,White,Electrocution,Georgia,Male,1945,3,2,10
3547,Black,Electrocution,Georgia,Male,1945,3,2,2
3548,Black,Electrocution,Georgia,Female,1945,3,5,1
3549,White,Electrocution,Georgia,Male,1945,3,9,1
3550,Black,Electrocution,Georgia,Male,1945,3,9,1
3551,Black,Electrocution,Georgia,Male,1945,4,27,1
3552,Black,Electrocution,Georgia,Male,1945,5,11,10
3553,Black,Electrocution,Georgia,Male,1945,5,11,10
3554,Black,Electrocution,Georgia,Male,1945,6,1,2
3555,Black,Electrocution,Georgia,Male,1945,6,29,2
3556,White,Electrocution,Georgia,Male,1945,7,28,1
3557,Black,Electrocution,Georgia,Male,1945,8,24,15
3558,White,Electrocution,Georgia,Male,1945,8,24,1
3559,Black,Electrocution,Georgia,Male,1945,9,21,2
3560,Black,Electrocution,Georgia,Male,1945,11,9,10
3561,Black,Electrocution,Georgia,Male,1945,11,9,10
3562,Black,Electrocution,Georgia,Male,1945,11,30,1
3563,Black,Electrocution,Georgia,Male,1946,2,8,1
3564,Black,Electrocution,Georgia,Male,1946,3,29,2
3565,Black,Electrocution,Georgia,Male,1946,3,29,10
3567,Black,Electrocution,Georgia,Male,1946,5,31,2
3568,Black,Electrocution,Georgia,Male,1946,7,5,2
3569,Black,Electrocution,Georgia,Male,1946,7,19,1
3570,White,Electrocution,Georgia,Male,1946,8,2,1
3571,White,Electrocution,Georgia,Male,1946,10,22,10
3572,White,Electrocution,Georgia,Male,1946,11,8,1
3573,Black,Electrocution,Georgia,Male,1946,11,15,2
3574,Black,Electrocution,Georgia,Male,1946,11,22,1
3575,Black,Electrocution,Georgia,Male,1946,11,22,1
3577,Black,Electrocution,Georgia,Male,1946,12,13,10
3578,Black,Electrocution,Georgia,Male,1946,12,20,10
3579,Black,Electrocution,Georgia,Male,1947,2,8,1
3580,Black,Electrocution,Georgia,Male,1947,2,8,1
3581,White,Electrocution,Georgia,Male,1947,4,18,1
3582,White,Electrocution,Georgia,Male,1947,4,25,1
3583,Black,Electrocution,Georgia,Male,1947,4,25,1
3584,Black,Electrocution,Georgia,Male,1947,5,2,1
3585,Black,Electrocution,Georgia,Male,1947,6,17,2
3586,Black,Electrocution,Georgia,Male,1947,6,30,10
3587,Black,Electrocution,Georgia,Male,1947,8,1,10
3588,Black,Electrocution,Georgia,Male,1947,8,1,1
3589,White,Electrocution,Georgia,Male,1947,8,9,10
3590,Black,Electrocution,Georgia,Male,1947,8,13,1
3591,Black,Electrocution,Georgia,Male,1947,10,6,1
3592,Black,Electrocution,Georgia,Male,1947,10,10,1
3593,Black,Electrocution,Georgia,Male,1947,10,10,10
3594,White,Electrocution,Georgia,Male,1947,11,18,1
3595,Black,Electrocution,Georgia,Male,1948,1,2,10
3596,Black,Electrocution,Georgia,Male,1948,1,2,10
3597,Black,Electrocution,Georgia,Male,1948,2,13,10
3598,Black,Electrocution,Georgia,Male,1948,2,16,1
3599,Black,Electrocution,Georgia,Male,1948,3,5,2
3600,Black,Electrocution,Georgia,Male,1948,3,26,10
3601,Black,Electrocution,Georgia,Male,1948,8,13,1
3602,Black,Electrocution,Georgia,Male,1948,8,16,1
3603,Black,Electrocution,Georgia,Male,1948,10,15,10
3605,White,Electrocution,Georgia,Male,1948,11,5,10
3606,White,Electrocution,Georgia,Male,1948,11,5,10
3607,Black,Electrocution,Georgia,Male,1948,11,26,1
3608,White,Electrocution,Georgia,Male,1949,4,8,1
3609,Black,Electrocution,Georgia,Male,1949,4,20,1
3610,Black,Electrocution,Georgia,Male,1949,5,20,1
3611,Black,Electrocution,Georgia,Male,1949,6,1,1
3612,Black,Electrocution,Georgia,Male,1949,8,19,2
3613,Black,Electrocution,Georgia,Male,1949,9,12,10
3614,Black,Electrocution,Georgia,Male,1949,9,12,10
3615,Black,Electrocution,Georgia,Male,1949,12,16,1
3616,Black,Electrocution,Georgia,Male,1950,1,27,1
3617,Black,Electrocution,Georgia,Male,1950,4,21,1
3618,White,Electrocution,Georgia,Male,1950,4,28,1
3619,Black,Electrocution,Georgia,Male,1950,5,26,10
3620,Black,Electrocution,Georgia,Male,1950,8,18,10
3621,Black,Electrocution,Georgia,Male,1950,8,18,10
3622,Black,Electrocution,Georgia,Male,1950,8,18,10
3623,Black,Electrocution,Georgia,Male,1950,9,29,1
3624,Black,Electrocution,Georgia,Male,1950,10,28,15
3625,Black,Electrocution,Georgia,Male,1950,11,3,1
3627,White,Electrocution,Georgia,Male,1950,11,21,10
3628,White,Electrocution,Georgia,Male,1950,11,21,10
3629,Black,Electrocution,Georgia,Male,1951,3,2,1
3630,Black,Electrocution,Georgia,Male,1951,5,25,2
3631,White,Electrocution,Georgia,Male,1951,7,27,1
3632,White,Electrocution,Georgia,Male,1951,10,5,1
3633,Black,Electrocution,Georgia,Male,1951,11,2,2
3634,Black,Electrocution,Georgia,Male,1951,12,14,1
3635,White,Electrocution,Georgia,Male,1951,12,17,1
3636,White,Electrocution,Georgia,Male,1952,2,21,1
3637,Black,Electrocution,Georgia,Male,1952,3,1,11
3638,Black,Electrocution,Georgia,Male,1952,3,14,1
3639,White,Electrocution,Georgia,Male,1952,4,4,1
3640,Black,Electrocution,Georgia,Male,1952,4,17,1
3641,Black,Electrocution,Georgia,Male,1952,4,25,1
3642,Black,Electrocution,Georgia,Male,1952,6,6,1
3644,Black,Electrocution,Georgia,Male,1952,7,25,1
3645,Black,Electrocution,Georgia,Male,1952,10,7,1
3646,Black,Electrocution,Georgia,Male,1952,11,21,1
3647,Black,Electrocution,Georgia,Male,1953,2,27,1
3648,Black,Electrocution,Georgia,Male,1953,4,16,2
3649,Black,Electrocution,Georgia,Male,1953,5,8,1
3650,White,Electrocution,Georgia,Male,1953,8,24,10
3651,Black,Electrocution,Georgia,Male,1953,8,28,1
3652,Black,Electrocution,Georgia,Male,1953,11,14,1
3653,Black,Electrocution,Georgia,Male,1953,12,18,1
3654,Black,Electrocution,Georgia,Male,1953,12,23,2
3655,Black,Electrocution,Georgia,Male,1954,1,22,1
3656,White,Electrocution,Georgia,Male,1954,2,5,1
3657,Black,Electrocution,Georgia,Male,1954,5,25,2
3658,Black,Electrocution,Georgia,Male,1954,6,11,2
3660,Black,Electrocution,Georgia,Male,1954,6,15,2
3661,Black,Electrocution,Georgia,Male,1954,8,6,10
3662,Black,Electrocution,Georgia,Male,1954,9,17,15
3663,Black,Electrocution,Georgia,Male,1954,11,5,1
3664,Black,Electrocution,Georgia,Male,1954,11,19,10
3665,Black,Electrocution,Georgia,Male,1954,11,19,10
3666,Black,Electrocution,Georgia,Male,1954,12,12,1
3667,White,Electrocution,Georgia,Male,1955,1,7,10
3669,Black,Electrocution,Georgia,Male,1955,4,15,1
3670,Black,Electrocution,Georgia,Male,1955,6,17,15
3671,Black,Electrocution,Georgia,Male,1956,1,27,1
3672,Black,Electrocution,Georgia,Male,1956,3,30,10
3673,White,Electrocution,Georgia,Male,1956,4,13,11
3675,Black,Electrocution,Georgia,Male,1956,6,29,2
3676,Black,Electrocution,Georgia,Male,1956,9,21,1
3677,Black,Electrocution,Georgia,Male,1957,1,4,2
3678,White,Electrocution,Georgia,Male,1957,2,8,10
3679,White,Electrocution,Georgia,Male,1957,3,5,1
3680,White,Electrocution,Georgia,Male,1957,3,8,1
3681,Black,Electrocution,Georgia,Male,1957,3,15,1
3682,Black,Electrocution,Georgia,Male,1957,3,15,1
3683,Black,Electrocution,Georgia,Male,1957,3,19,1
3684,Black,Electrocution,Georgia,Male,1957,3,19,10
3685,Black,Electrocution,Georgia,Male,1957,3,19,10
3686,White,Electrocution,Georgia,Male,1957,3,25,10
3687,Black,Electrocution,Georgia,Male,1957,7,26,2
3688,White,Electrocution,Georgia,Male,1957,8,21,2
3689,White,Electrocution,Georgia,Male,1957,8,21,2
3690,Black,Electrocution,Georgia,Male,1957,9,6,1
3691,Black,Electrocution,Georgia,Male,1957,9,16,1
3694,Black,Electrocution,Georgia,Male,1958,4,18,10
3695,Black,Electrocution,Georgia,Male,1958,9,19,10
3696,Black,Electrocution,Georgia,Male,1958,11,7,2
3697,White,Electrocution,Georgia,Male,1958,11,14,1
3698,Black,Electrocution,Georgia,Male,1958,12,19,10
3699,Black,Electrocution,Georgia,Male,1959,2,6,1
3700,Black,Electrocution,Georgia,Male,1959,6,5,1
3701,Black,Electrocution,Georgia,Male,1959,8,7,10
3702,Black,Electrocution,Georgia,Male,1959,12,18,1
3703,Black,Electrocution,Georgia,Male,1960,1,15,15
3704,White,Electrocution,Georgia,Male,1960,3,4,10
3706,Black,Electrocution,Georgia,Male,1960,6,24,10
3707,Black,Electrocution,Georgia,Male,1960,7,1,2
3708,Black,Electrocution,Georgia,Male,1960,11,21,1
3709,White,Electrocution,Georgia,Male,1961,1,20,1
3710,Black,Electrocution,Georgia,Male,1961,3,24,1
3711,Black,Electrocution,Georgia,Male,1961,8,11,2
3712,Black,Electrocution,Georgia,Male,1962,11,14,1
3713,Black,Electrocution,Georgia,Male,1963,10,4,1
3714,Black,Electrocution,Georgia,Male,1963,10,18,1
3715,White,Electrocution,Georgia,Male,1964,1,14,1
3716,White,Electrocution,Georgia,Male,1964,10,16,1
3731,Asian,Hanging,Hawaii,Male,1856,11,7,1
3732,Asian,Hanging,Hawaii,Male,1867,4,5,1
3733,Asian,Hanging,Hawaii,Male,1867,4,5,1
3734,Asian,Hanging,Hawaii,Male,1897,12,13,1
3735,Asian,Hanging,Hawaii,Male,1898,3,25,1
3736,Asian,Hanging,Hawaii,Male,1898,3,25,1
3737,Asian,Hanging,Hawaii,Male,1898,4,11,1
3738,Asian,Hanging,Hawaii,Male,1902,8,14,1
3739,Latino,Hanging,Hawaii,Male,1904,10,26,1
3741,Asian,Hanging,Hawaii,Male,1906,5,23,1
3742,Asian,Hanging,Hawaii,Male,1906,5,23,1
3743,Asian,Hanging,Hawaii,Male,1906,5,23,1
3744,Asian,Hanging,Hawaii,Male,1906,6,28,1
3745,Latino,Hanging,Hawaii,Male,1906,6,28,1
3746,Asian,Hanging,Hawaii,Male,1909,6,21,1
3747,Asian,Hanging,Hawaii,Male,1909,10,28,1
3748,Asian,Hanging,Hawaii,Male,1910,2,3,1
3749,Asian,Hanging,Hawaii,Male,1911,2,14,1
3750,Asian,Hanging,Hawaii,Male,1912,1,16,1
3751,Asian,Hanging,Hawaii,Male,1913,7,8,1
3752,Asian,Hanging,Hawaii,Male,1913,7,8,1
3753,Asian,Hanging,Hawaii,Male,1913,7,8,1
3754,Asian,Hanging,Hawaii,Male,1914,4,7,1
3755,Asian,Hanging,Hawaii,Male,1915,6,25,1
3756,Asian,Hanging,Hawaii,Male,1915,10,15,1
3757,Asian,Hanging,Hawaii,Male,1915,10,15,1
3758,Asian,Hanging,Hawaii,Male,1915,10,15,1
3759,Asian,Hanging,Hawaii,Male,1917,1,27,1
3760,Asian,Hanging,Hawaii,Male,1917,10,26,1
3761,Asian,Hanging,Hawaii,Male,1917,10,26,1
3762,Asian,Hanging,Hawaii,Male,1917,11,16,1
3763,Asian,Hanging,Hawaii,Male,1917,11,30,1
3764,Asian,Hanging,Hawaii,Male,1921,6,2,1
3765,Latino,Hanging,Hawaii,Male,1923,10,26,1
3766,Asian,Hanging,Hawaii,Male,1927,5,27,1
3767,Asian,Hanging,Hawaii,Male,1927,5,27,1
3768,Asian,Hanging,Hawaii,Male,1927,8,12,1
3769,Asian,Hanging,Hawaii,Male,1927,8,12,1
3770,Asian,Hanging,Hawaii,Male,1929,3,2,1
3771,Asian,Hanging,Hawaii,Male,1929,11,19,24
3772,Asian,Hanging,Hawaii,Male,1932,7,28,1
3773,Asian,Hanging,Hawaii,Male,1933,7,15,1
3774,Asian,Hanging,Hawaii,Male,1933,11,1,1
3775,Asian,Hanging,Hawaii,Male,1937,8,5,1
3776,Asian,Hanging,Hawaii,Male,1940,5,27,1
3777,Asian,Hanging,Hawaii,Male,1941,9,19,1
3778,Asian,Hanging,Hawaii,Male,1941,10,24,1
3779,Asian,Hanging,Hawaii,Male,1944,1,7,1
3780,White,Hanging,Idaho,Male,1864,3,4,10
3781,White,Hanging,Idaho,Male,1864,3,4,10
3782,White,Hanging,Idaho,Male,1864,3,4,10
3783,White,Hanging,Idaho,Male,1868,1,24,1
3784,White,Hanging,Idaho,Male,1869,12,10,10
3785,Native American,Hanging,Idaho,Male,1878,6,28,1
3787,White,Hanging,Idaho,Male,1881,10,14,10
3788,White,Hanging,Idaho,Male,1882,12,29,10
3789,White,Hanging,Idaho,Male,1884,8,1,1
3790,Asian,Hanging,Idaho,Male,1885,9,18,1
3791,White,Hanging,Idaho,Male,1886,6,9,1
3793,Black,Hanging,Idaho,Male,1888,8,17,1
3794,White,Hanging,Idaho,Male,1896,5,27,1
3795,White,Hanging,Idaho,Male,1897,4,30,1
3796,White,Hanging,Idaho,Male,1898,6,24,10
3797,White,Hanging,Idaho,Male,1901,11,30,10
3798,White,Hanging,Idaho,Male,1904,12,16,1
3799,White,Hanging,Idaho,Male,1906,8,10,1
3800,White,Hanging,Idaho,Male,1909,5,7,1
3801,Black,Hanging,Idaho,Male,1924,12,19,10
3802,White,Hanging,Idaho,Male,1926,7,9,1
3803,White,Hanging,Idaho,Male,1951,4,13,10
3804,White,Hanging,Idaho,Male,1951,4,13,10
3805,White,Hanging,Idaho,Male,1957,10,18,11
3806,Black,Burned,Illinois,Male,1779,6,15,9
3809,Native American,Hanging,Illinois,Male,1819,7,14,1
3811,White,Hanging,Illinois,Male,1821,9,3,1
3812,White,Hanging,Illinois,Male,1824,2,12,1
3813,White,Hanging,Illinois,Male,1824,5,10,1
3814,White,Hanging,Illinois,Male,1826,11,26,1
3815,White,Hanging,Illinois,Male,1834,4,30,1
3816,White,Hanging,Illinois,Male,1834,6,9,1
3817,White,Hanging,Illinois,Male,1834,12,22,1
3820,White,Hanging,Illinois,Male,1836,6,10,10
3821,White,Hanging,Illinois,Male,1839,5,18,1
3822,White,Hanging,Illinois,Male,1840,6,2,1
3823,White,Hanging,Illinois,Male,1840,7,10,11
3824,White,Hanging,Illinois,Female,1845,5,23,1
3825,White,Hanging,Illinois,Male,1845,10,19,10
3826,White,Hanging,Illinois,Male,1845,10,19,10
3827,White,Hanging,Illinois,Male,1845,10,19,10
3828,White,Hanging,Illinois,Male,1850,10,11,1
3830,White,Hanging,Illinois,Male,1851,1,19,10
3831,White,Hanging,Illinois,Male,1853,5,24,1
3832,White,Hanging,Illinois,Male,1853,6,28,10
3835,White,Hanging,Illinois,Male,1854,9,4,1
3837,White,Hanging,Illinois,Male,1855,7,13,1
3838,White,Hanging,Illinois,Male,1857,3,27,1
3841,White,Hanging,Illinois,Male,1857,6,19,1
3842,White,Hanging,Illinois,Male,1857,6,26,1
3843,White,Hanging,Illinois,Male,1857,7,3,1
3847,White,Hanging,Illinois,Male,1861,3,1,10
3848,Black,Hanging,Illinois,Male,1861,5,17,11
3849,White,Hanging,Illinois,Male,1861,8,15,1
3851,White,Hanging,Illinois,Male,1862,2,7,1
3853,White,Hanging,Illinois,Male,1865,6,13,1
3854,White,Hanging,Illinois,Male,1865,12,15,1
3855,White,Hanging,Illinois,Male,1865,12,15,1
3856,White,Hanging,Illinois,Male,1865,12,22,10
3859,White,Hanging,Illinois,Male,1866,7,27,1
3861,White,Hanging,Illinois,Male,1867,4,26,1
3862,White,Hanging,Illinois,Male,1869,10,23,1
3864,White,Hanging,Illinois,Male,1870,7,30,1
3865,White,Hanging,Illinois,Male,1871,12,29,1
3868,White,Hanging,Illinois,Male,1873,3,14,1
3869,White,Hanging,Illinois,Male,1873,3,14,1
3870,White,Hanging,Illinois,Male,1873,5,16,1
3874,White,Hanging,Illinois,Male,1874,2,27,1
3876,White,Hanging,Illinois,Male,1875,6,18,10
3877,White,Hanging,Illinois,Male,1876,1,21,1
3878,White,Hanging,Illinois,Male,1876,6,16,1
3880,White,Hanging,Illinois,Male,1878,6,21,1
3881,White,Hanging,Illinois,Male,1878,6,21,1
3883,White,Hanging,Illinois,Male,1878,7,5,1
3884,Black,Hanging,Illinois,Male,1879,9,16,1
3885,White,Hanging,Illinois,Male,1880,3,17,11
3886,White,Hanging,Illinois,Male,1881,1,21,1
3887,White,Hanging,Illinois,Male,1882,3,24,1
3888,White,Hanging,Illinois,Male,1882,5,12,10
3889,White,Hanging,Illinois,Male,1882,6,16,1
3891,Black,Hanging,Illinois,Male,1882,9,15,1
3892,White,Hanging,Illinois,Male,1883,1,12,1
3893,White,Hanging,Illinois,Male,1883,5,11,1
3894,White,Hanging,Illinois,Male,1884,5,16,1
3896,White,Hanging,Illinois,Male,1884,9,18,1
3897,Black,Hanging,Illinois,Male,1885,1,16,10
3900,White,Hanging,Illinois,Male,1885,11,14,1
3901,White,Hanging,Illinois,Male,1885,11,14,1
3902,White,Hanging,Illinois,Male,1885,11,14,1
3903,Black,Hanging,Illinois,Male,1886,1,15,1
3904,White,Hanging,Illinois,Male,1886,3,26,10
3905,White,Hanging,Illinois,Male,1886,7,16,1
3907,White,Hanging,Illinois,Male,1887,11,11,1
3908,White,Hanging,Illinois,Male,1887,11,11,1
3909,White,Hanging,Illinois,Male,1887,11,11,1
3910,White,Hanging,Illinois,Male,1887,11,11,1
3911,Black,Hanging,Illinois,Male,1888,5,12,1
3912,White,Hanging,Illinois,Male,1888,11,23,1
3914,White,Hanging,Illinois,Male,1891,3,14,1
3915,White,Hanging,Illinois,Male,1891,5,9,1
3916,Black,Hanging,Illinois,Male,1892,5,14,10
3917,Black,Hanging,Illinois,Male,1892,5,14,10
3918,Black,Hanging,Illinois,Male,1893,8,18,10
3919,White,Hanging,Illinois,Male,1893,12,8,10
3920,White,Hanging,Illinois,Male,1893,12,8,10
3921,White,Hanging,Illinois,Male,1894,1,19,11
3923,White,Hanging,Illinois,Male,1894,3,23,10
3924,White,Hanging,Illinois,Male,1894,7,13,1
3926,White,Hanging,Illinois,Male,1895,5,31,10
3927,White,Hanging,Illinois,Male,1895,5,31,10
3928,White,Hanging,Illinois,Male,1895,10,11,1
3930,Black,Hanging,Illinois,Male,1896,1,23,1
3931,White,Hanging,Illinois,Male,1896,3,14,1
3932,Black,Hanging,Illinois,Male,1896,5,15,1
3934,White,Hanging,Illinois,Male,1896,6,5,1
3935,White,Hanging,Illinois,Male,1896,10,30,1
3936,White,Hanging,Illinois,Male,1896,12,4,1
3937,White,Hanging,Illinois,Male,1897,2,19,1
3938,White,Hanging,Illinois,Male,1897,5,14,10
3939,Black,Hanging,Illinois,Male,1897,5,28,10
3940,Black,Hanging,Illinois,Male,1897,5,28,1
3942,White,Hanging,Illinois,Male,1898,4,22,1
3944,White,Hanging,Illinois,Male,1898,10,14,1
3945,White,Hanging,Illinois,Male,1898,12,16,10
3946,Black,Hanging,Illinois,Male,1899,2,17,10
3947,White,Hanging,Illinois,Male,1899,11,10,1
3948,White,Hanging,Illinois,Male,1899,11,17,1
3949,Black,Hanging,Illinois,Male,1899,12,29,1
3951,White,Hanging,Illinois,Male,1901,10,11,1
3952,White,Hanging,Illinois,Male,1902,8,8,11
3953,White,Hanging,Illinois,Male,1903,7,10,10
3954,White,Hanging,Illinois,Male,1903,7,10,10
3955,Black,Hanging,Illinois,Male,1903,12,11,1
3956,White,Hanging,Illinois,Male,1904,4,15,10
3957,White,Hanging,Illinois,Male,1904,4,22,10
3958,White,Hanging,Illinois,Male,1904,4,22,10
3959,White,Hanging,Illinois,Male,1904,4,22,10
3960,White,Hanging,Illinois,Male,1904,9,30,1
3962,White,Hanging,Illinois,Male,1905,6,16,1
3963,White,Hanging,Illinois,Male,1906,2,16,1
3964,Black,Hanging,Illinois,Male,1906,2,16,1
3965,White,Hanging,Illinois,Male,1906,2,23,1
3966,White,Hanging,Illinois,Male,1906,6,22,11
3967,Black,Hanging,Illinois,Male,1906,10,12,1
3968,Black,Hanging,Illinois,Male,1907,12,13,10
3969,White,Hanging,Illinois,Male,1907,12,20,1
3970,Black,Hanging,Illinois,Male,1908,10,23,1
3973,Black,Hanging,Illinois,Male,1910,2,18,1
3974,Black,Hanging,Illinois,Male,1910,7,22,1
3975,Black,Hanging,Illinois,Male,1911,7,16,1
3976,Black,Hanging,Illinois,Male,1912,2,16,23
3977,White,Hanging,Illinois,Male,1912,2,17,10
3978,White,Hanging,Illinois,Male,1912,2,17,10
3979,White,Hanging,Illinois,Male,1912,2,17,10
3980,White,Hanging,Illinois,Male,1912,2,17,10
3985,Black,Hanging,Illinois,Male,1915,10,16,1
3986,Black,Hanging,Illinois,Male,1917,2,16,10
3987,White,Hanging,Illinois,Male,1918,2,15,1
3988,White,Hanging,Illinois,Male,1918,2,15,10
